,0,1,2,3,4,5,6,7
22091,1.0,0.84,0.24444444444444444,0.5,0.6636363636363637,0.25,1,84
22092,1.0,0.9966666666666667,0.0,0.5,0.01818181818181818,1.0,78,15
22093,1.0,0.83,0.0,0.1,0.8818181818181818,0.25,1,1
22094,1.0,0.5833333333333334,0.0,0.5,0.4727272727272727,0.25,1,88
22095,1.0,0.4066666666666667,0.24444444444444444,0.5,0.045454545454545456,0.5,1,42
22096,1.0,0.8833333333333333,0.24444444444444444,1.0,0.990909090909091,0.25,1,1
22097,1.0,0.86,0.24444444444444444,1.0,0.05454545454545454,1.0,1,20
22098,1.0,0.82,1.0,0.1,0.4,1.0,1,1
22099,1.0,0.43,1.0,0.1,0.9818181818181818,0.25,1,1
22100,1.0,0.52,1.0,1.0,0.8090909090909091,0.25,1,75
22101,1.0,0.4266666666666667,0.24444444444444444,0.1,0.9272727272727272,1.0,1,1
22102,1.0,0.7366666666666667,0.0,0.5,1.0,1.0,1,1
22103,1.0,0.9733333333333334,0.0,0.5,0.39090909090909093,1.0,1,21
22104,1.0,0.81,1.0,1.0,0.7181818181818181,1.0,1,18
22105,1.0,0.8933333333333333,1.0,1.0,0.9090909090909091,1.0,2,18
22106,1.0,0.8333333333333334,0.0,1.0,0.5272727272727272,1.0,1,21
22107,1.0,0.44,0.24444444444444444,0.5,0.14545454545454545,1.0,1,20
22108,1.0,0.3933333333333333,0.24444444444444444,0.5,0.6363636363636364,0.25,1,84
22109,1.0,0.9666666666666667,0.24444444444444444,0.5,0.10909090909090909,1.0,1,20
22110,1.0,0.73,0.0,1.0,0.7181818181818181,0.25,1,88
22111,1.0,0.5766666666666667,0.24444444444444444,1.0,0.6545454545454545,0.5,1,42
22112,1.0,0.37333333333333335,1.0,1.0,0.16363636363636364,0.25,1,74
22113,1.0,0.46,0.0,0.5,0.07272727272727272,0.25,1,88
22114,1.0,0.5566666666666666,1.0,0.5,0.7454545454545455,1.0,1,18
22115,1.0,0.8733333333333333,1.0,0.5,0.23636363636363636,0.5,1,36
22116,1.0,0.5666666666666667,0.24444444444444444,0.5,0.35454545454545455,0.5,1,42
22117,1.0,0.3566666666666667,0.24444444444444444,0.5,0.22727272727272727,1.0,1,20
22118,1.0,0.8733333333333333,0.0,0.1,0.38181818181818183,0.5,1,1
22119,1.0,0.8366666666666667,0.24444444444444444,1.0,0.44545454545454544,1.0,1,20
22120,1.0,0.49333333333333335,0.0,0.5,0.20909090909090908,1.0,1,21
22121,1.0,0.7733333333333333,1.0,0.1,0.9,0.25,1,1
22122,1.0,0.9033333333333333,0.0,1.0,0.33636363636363636,0.25,1,88
22123,1.0,0.9133333333333333,0.0,0.5,0.6272727272727273,0.5,1,44
22124,1.0,0.5,0.24444444444444444,0.1,0.2,1.0,47,5
22125,1.0,0.9566666666666667,0.0,1.0,0.33636363636363636,0.25,1,88
22126,1.0,0.7533333333333333,0.24444444444444444,1.0,0.9818181818181818,0.5,1,1
22127,1.0,0.5966666666666667,0.24444444444444444,0.5,0.09090909090909091,0.25,1,84
22128,1.0,0.42333333333333334,0.0,1.0,0.990909090909091,0.25,2,92
22129,1.0,0.33666666666666667,0.0,0.1,0.990909090909091,1.0,1,1
22130,1.0,0.6166666666666667,1.0,0.5,0.7,0.25,1,74
22131,1.0,0.7666666666666667,1.0,1.0,0.8636363636363636,0.25,1,76
22132,1.0,0.62,1.0,0.5,0.7090909090909091,0.5,1,36
22133,1.0,0.6033333333333334,0.0,1.0,1.0,0.25,1,1
22134,1.0,0.57,0.24444444444444444,0.1,0.990909090909091,1.0,1,1
22135,1.0,0.44,0.0,1.0,0.9727272727272728,1.0,11,22
22136,1.0,0.7166666666666667,0.0,0.1,0.2636363636363636,0.5,14,37
22137,1.0,0.7666666666666667,0.24444444444444444,1.0,0.8545454545454545,1.0,1,21
22138,1.0,0.4533333333333333,1.0,0.1,0.7909090909090909,0.5,1,1
22139,1.0,0.63,0.24444444444444444,0.5,0.8181818181818182,0.5,1,42
22140,1.0,0.8066666666666666,0.0,0.5,0.7454545454545455,1.0,1,21
22141,1.0,0.8633333333333333,0.0,1.0,0.9272727272727272,0.25,2,91
22142,1.0,0.85,0.24444444444444444,1.0,0.6090909090909091,1.0,1,20
22143,1.0,0.6866666666666666,1.0,1.0,0.6,0.5,1,36
22144,1.0,0.6466666666666666,1.0,0.1,0.7545454545454545,0.5,1,1
22145,1.0,0.7033333333333334,0.0,1.0,0.6636363636363637,0.25,1,88
22146,1.0,0.77,0.0,0.1,0.7181818181818181,0.5,1,1
22147,1.0,0.62,0.0,1.0,0.7,0.5,1,44
22148,1.0,0.6633333333333333,1.0,0.5,0.9272727272727272,0.25,1,77
22149,1.0,0.5066666666666667,0.0,1.0,0.9272727272727272,0.5,2,45
22150,1.0,0.83,0.0,1.0,0.5727272727272728,1.0,1,21
22151,1.0,0.6533333333333333,0.0,0.5,0.19090909090909092,0.25,1,88
22152,1.0,0.53,1.0,0.5,0.7454545454545455,1.0,1,18
22153,1.0,0.5533333333333333,0.0,0.5,0.9636363636363636,0.5,1,1
22154,1.0,0.6333333333333333,0.24444444444444444,0.5,0.4727272727272727,0.25,1,84
22155,1.0,0.7666666666666667,1.0,1.0,0.02727272727272727,0.5,1,36
22156,1.0,0.5966666666666667,0.24444444444444444,0.5,0.11818181818181818,0.5,1,42
22157,1.0,0.8533333333333334,0.0,1.0,0.9181818181818182,1.0,2,22
22158,1.0,0.7766666666666666,0.0,0.1,0.20909090909090908,0.25,31,69
22159,1.0,0.47,0.24444444444444444,0.1,0.7090909090909091,0.25,1,1
22160,1.0,0.5933333333333334,0.24444444444444444,0.1,0.36363636363636365,0.25,164,11
22161,1.0,0.56,0.24444444444444444,0.1,0.6363636363636364,1.0,1,1
22162,1.0,0.87,1.0,0.1,0.7363636363636363,1.0,1,1
22163,1.0,0.38,0.24444444444444444,1.0,0.5909090909090909,0.25,1,84
22164,1.0,0.5366666666666666,1.0,0.1,0.1,0.25,34,64
22165,1.0,0.6133333333333333,0.0,0.1,0.38181818181818183,0.5,2,45
22166,1.0,0.81,0.24444444444444444,0.1,0.06363636363636363,0.5,51,3
22167,1.0,0.5233333333333333,0.0,0.5,0.17272727272727273,0.25,1,88
22168,1.0,0.8166666666666667,1.0,0.5,0.9272727272727272,0.25,1,1
22169,1.0,0.46,0.24444444444444444,0.5,0.21818181818181817,0.5,1,42
22170,1.0,0.44,0.24444444444444444,1.0,0.2545454545454545,0.5,1,42
22171,1.0,0.7066666666666667,1.0,0.1,0.5727272727272728,1.0,1,1
22172,1.0,0.8033333333333333,1.0,0.5,0.9,1.0,2,18
22173,1.0,0.6833333333333333,1.0,0.5,0.8818181818181818,1.0,1,18
22174,1.0,0.6166666666666667,0.0,0.5,0.6636363636363637,0.25,1,88
22175,1.0,0.5966666666666667,0.0,0.1,0.7545454545454545,1.0,1,1
22176,1.0,0.5733333333333334,1.0,0.5,0.45454545454545453,0.25,1,74
22177,1.0,0.45666666666666667,0.24444444444444444,1.0,0.509090909090909,1.0,1,20
22178,1.0,0.52,1.0,0.5,0.4,0.5,1,36
22179,1.0,0.7733333333333333,0.0,0.1,0.9545454545454546,0.5,1,1
22180,1.0,0.62,1.0,1.0,0.7636363636363637,1.0,1,18
22181,1.0,0.59,0.24444444444444444,1.0,0.16363636363636364,0.25,1,84
22182,1.0,0.75,0.24444444444444444,0.1,0.4636363636363636,0.5,1,1
22183,1.0,0.39666666666666667,1.0,0.5,0.23636363636363636,1.0,1,18
22184,1.0,0.5066666666666667,0.0,0.1,0.21818181818181817,0.5,54,26
22185,1.0,0.56,0.24444444444444444,0.5,0.12727272727272726,0.25,1,84
22186,1.0,0.39666666666666667,0.0,1.0,0.5272727272727272,1.0,1,21
22187,1.0,0.5866666666666667,0.24444444444444444,1.0,0.13636363636363635,1.0,1,20
22188,1.0,0.7366666666666667,0.24444444444444444,1.0,0.6818181818181818,1.0,1,20
22189,1.0,0.9033333333333333,1.0,1.0,0.14545454545454545,0.25,1,74
22190,1.0,0.4666666666666667,1.0,0.1,0.9,0.5,1,1
22191,1.0,0.45,0.24444444444444444,1.0,0.0,0.5,1,42
22192,1.0,0.94,0.0,0.1,0.5181818181818182,0.5,1,1
22193,1.0,0.7733333333333333,1.0,0.1,0.15454545454545454,1.0,6,15
22194,1.0,0.63,0.24444444444444444,0.5,0.4909090909090909,0.25,1,84
22195,1.0,0.69,0.24444444444444444,0.5,0.6545454545454545,0.5,1,42
22196,1.0,0.7633333333333333,1.0,0.5,0.2818181818181818,0.25,1,74
22197,1.0,0.5633333333333334,0.0,1.0,0.2818181818181818,0.5,1,44
22198,1.0,0.49333333333333335,0.24444444444444444,0.5,0.8272727272727273,1.0,1,21
22199,1.0,0.5133333333333333,0.24444444444444444,0.1,0.02727272727272727,0.5,109,3
22200,1.0,0.5133333333333333,0.0,0.5,0.990909090909091,0.25,1,1
22201,1.0,0.7966666666666666,0.0,1.0,0.6,0.5,1,44
22202,1.0,0.9233333333333333,1.0,0.1,0.6454545454545455,1.0,1,1
22203,1.0,0.5733333333333334,1.0,0.5,0.6090909090909091,0.25,1,74
22204,1.0,0.8533333333333334,0.24444444444444444,1.0,0.6727272727272727,0.5,1,42
22205,1.0,0.78,0.0,1.0,0.3090909090909091,0.25,1,88
22206,1.0,0.6633333333333333,0.24444444444444444,0.1,0.2909090909090909,1.0,16,13
22207,1.0,0.54,1.0,0.5,1.0,1.0,1,1
22208,1.0,0.44,1.0,0.1,0.39090909090909093,0.5,77,16
22209,1.0,0.36333333333333334,0.0,0.1,0.39090909090909093,0.25,156,56
22210,1.0,0.9366666666666666,0.0,0.5,0.2545454545454545,0.25,1,88
22211,1.0,0.69,0.0,0.1,0.8818181818181818,0.5,1,1
22212,1.0,0.9366666666666666,0.0,1.0,0.3181818181818182,0.25,1,88
22213,1.0,0.8466666666666667,0.0,0.5,0.7909090909090909,0.25,1,90
22214,1.0,0.8966666666666666,1.0,1.0,0.43636363636363634,0.25,1,74
22215,1.0,0.9233333333333333,1.0,0.1,0.7,1.0,1,1
22216,1.0,0.49,1.0,0.5,0.4090909090909091,0.5,1,36
22217,1.0,0.8433333333333334,0.0,1.0,0.6818181818181818,0.5,1,44
22218,1.0,0.5933333333333334,0.0,0.5,0.45454545454545453,0.5,1,44
22219,1.0,0.7633333333333333,1.0,0.5,0.6363636363636364,0.25,1,74
22220,1.0,0.58,1.0,1.0,0.5454545454545454,0.5,1,36
22221,1.0,0.38333333333333336,0.0,0.1,0.5,0.25,173,49
22222,1.0,0.3466666666666667,0.24444444444444444,0.1,0.10909090909090909,0.25,144,57
22223,1.0,0.6866666666666666,0.0,1.0,0.11818181818181818,1.0,1,21
22224,1.0,0.5633333333333334,0.0,0.5,0.33636363636363636,1.0,1,21
22225,1.0,0.44333333333333336,0.0,1.0,0.6545454545454545,0.5,1,44
22226,1.0,0.57,0.0,1.0,0.06363636363636363,1.0,1,21
22227,1.0,0.44,1.0,0.1,0.8909090909090909,0.25,1,1
22228,1.0,0.5033333333333333,0.0,0.5,0.06363636363636363,1.0,1,21
22229,1.0,0.7233333333333334,0.24444444444444444,1.0,0.4636363636363636,0.25,1,84
22230,1.0,0.43333333333333335,0.0,0.1,0.9272727272727272,1.0,1,1
22231,1.0,0.88,1.0,0.5,0.8272727272727273,1.0,1,18
22232,1.0,0.5166666666666667,0.0,1.0,0.2909090909090909,0.25,1,88
22233,1.0,0.6133333333333333,0.0,0.5,0.35454545454545455,0.25,1,88
22234,1.0,0.6733333333333333,0.24444444444444444,0.1,0.17272727272727273,1.0,26,7
22235,1.0,0.44,1.0,0.1,0.990909090909091,0.5,1,1
22236,1.0,0.8966666666666666,0.0,0.1,0.9818181818181818,0.5,1,1
22237,1.0,0.9466666666666667,0.0,0.1,0.8636363636363636,1.0,1,1
22238,1.0,0.7933333333333333,1.0,0.1,0.45454545454545453,0.5,1,1
22239,1.0,0.42,1.0,0.5,0.7,1.0,1,18
22240,1.0,0.9433333333333334,0.0,0.5,0.7272727272727273,1.0,1,21
22241,1.0,0.9633333333333334,0.24444444444444444,1.0,0.4909090909090909,0.5,1,42
22242,1.0,0.5,0.0,0.1,0.00909090909090909,0.25,11,88
22243,1.0,0.9066666666666666,0.0,0.5,0.3,0.5,1,44
22244,1.0,0.94,0.0,0.1,0.7,1.0,1,1
22245,1.0,0.4866666666666667,0.0,1.0,0.15454545454545454,0.5,1,44
22246,1.0,0.94,1.0,1.0,0.8181818181818182,0.5,1,37
22247,1.0,0.86,0.24444444444444444,0.5,0.2545454545454545,1.0,1,20
22248,1.0,0.48333333333333334,0.24444444444444444,0.5,0.9090909090909091,0.5,1,43
22249,1.0,0.79,0.24444444444444444,1.0,0.8909090909090909,1.0,1,21
22250,1.0,0.81,0.0,1.0,0.5181818181818182,0.5,1,44
22251,1.0,0.8,1.0,0.1,0.44545454545454544,0.25,1,1
22252,1.0,0.9333333333333333,0.24444444444444444,1.0,0.8181818181818182,1.0,1,21
22253,1.0,0.5633333333333334,0.0,0.1,0.3181818181818182,0.5,92,6
22254,1.0,0.4533333333333333,1.0,1.0,0.07272727272727272,0.25,1,74
22255,1.0,0.33666666666666667,0.0,0.5,0.7090909090909091,0.5,1,44
22256,1.0,0.73,1.0,0.5,0.5727272727272728,0.5,1,36
22257,1.0,0.43,0.24444444444444444,0.5,0.6181818181818182,1.0,1,20
22258,1.0,0.9133333333333333,0.24444444444444444,1.0,0.6181818181818182,0.25,1,84
22259,1.0,0.59,1.0,0.5,0.19090909090909092,0.5,1,36
22260,1.0,0.9233333333333333,0.0,1.0,0.9818181818181818,0.25,1,1
22261,1.0,0.65,0.24444444444444444,1.0,0.8363636363636363,1.0,1,21
22262,1.0,0.83,1.0,0.5,0.16363636363636364,0.5,1,36
22263,1.0,0.43333333333333335,1.0,0.1,0.6727272727272727,0.25,12,74
22264,1.0,0.5233333333333333,0.0,0.1,0.6363636363636364,1.0,1,1
22265,1.0,0.8533333333333334,0.0,0.1,0.6909090909090909,1.0,1,1
22266,1.0,0.62,1.0,1.0,0.6636363636363637,1.0,1,18
22267,1.0,0.55,1.0,0.5,0.8090909090909091,0.25,1,75
22268,1.0,0.6866666666666666,1.0,0.5,0.4090909090909091,0.5,1,36
22269,1.0,0.5133333333333333,1.0,1.0,0.8090909090909091,1.0,1,18
22270,1.0,0.7133333333333334,0.0,0.5,0.7818181818181819,0.25,1,89
22271,1.0,0.4766666666666667,1.0,0.5,0.22727272727272727,1.0,1,18
22272,1.0,0.75,0.24444444444444444,0.1,0.09090909090909091,0.25,82,31
22273,1.0,0.79,1.0,0.5,0.9272727272727272,0.5,39,36
22274,1.0,0.7566666666666667,0.0,0.5,0.21818181818181817,0.5,1,44
22275,1.0,0.6733333333333333,1.0,1.0,0.8818181818181818,0.25,1,76
22276,1.0,0.36,1.0,0.1,0.8727272727272727,0.25,1,1
22277,1.0,0.3466666666666667,0.0,1.0,0.37272727272727274,1.0,1,21
22278,1.0,0.5866666666666667,1.0,0.1,0.33636363636363636,0.5,61,11
22279,1.0,0.61,1.0,0.5,0.4909090909090909,0.25,1,74
22280,1.0,0.5866666666666667,1.0,1.0,0.5636363636363636,0.25,1,74
22281,1.0,0.7766666666666666,0.0,0.5,0.8,1.0,1,21
22282,1.0,0.44333333333333336,0.0,0.5,0.11818181818181818,1.0,1,21
22283,1.0,0.7766666666666666,0.24444444444444444,0.1,0.5818181818181818,0.5,1,1
22284,1.0,0.7066666666666667,0.0,0.1,0.3,0.25,113,21
22285,1.0,0.6033333333333334,0.0,0.5,0.03636363636363636,1.0,1,21
22286,1.0,0.88,0.24444444444444444,0.5,0.33636363636363636,0.5,1,42
22287,1.0,0.8466666666666667,0.0,1.0,0.34545454545454546,0.25,1,88
22288,1.0,0.8966666666666666,0.0,1.0,0.6363636363636364,1.0,1,21
22289,1.0,0.4866666666666667,0.0,0.1,0.09090909090909091,0.5,43,31
22290,1.0,0.36666666666666664,0.0,0.1,0.8636363636363636,0.25,1,1
22291,1.0,0.8666666666666667,0.0,0.1,1.0,0.5,1,1
22292,1.0,0.9533333333333334,0.24444444444444444,0.5,0.5636363636363636,0.5,1,42
22293,1.0,0.7133333333333334,0.0,1.0,0.6818181818181818,0.25,1,88
22294,1.0,0.44333333333333336,1.0,1.0,0.3181818181818182,1.0,1,18
22295,1.0,0.7466666666666667,0.24444444444444444,0.5,0.34545454545454546,1.0,1,20
22296,1.0,0.4666666666666667,1.0,0.1,0.7818181818181819,0.5,1,1
22297,1.0,0.58,0.24444444444444444,0.5,0.8818181818181818,0.25,1,87
22298,1.0,0.6366666666666667,0.0,0.1,0.4727272727272727,0.5,1,1
22299,1.0,0.83,0.24444444444444444,0.5,0.06363636363636363,1.0,1,20
22300,1.0,0.8033333333333333,0.24444444444444444,0.5,0.24545454545454545,1.0,1,20
22301,1.0,0.8933333333333333,0.24444444444444444,0.5,0.17272727272727273,0.5,1,42
22302,1.0,0.5633333333333334,0.0,1.0,0.18181818181818182,0.25,1,88
22303,1.0,0.77,0.0,0.5,0.8272727272727273,0.5,1,44
22304,1.0,0.6766666666666666,1.0,0.1,0.21818181818181817,0.5,3,37
22305,1.0,0.86,0.0,1.0,0.22727272727272727,1.0,1,21
22306,1.0,0.4766666666666667,1.0,0.5,0.4090909090909091,0.5,1,36
22307,1.0,0.74,1.0,1.0,0.9272727272727272,0.5,2,38
22308,1.0,0.63,0.24444444444444444,1.0,0.5,1.0,1,20
22309,1.0,0.54,0.0,0.5,0.37272727272727274,0.25,1,88
22310,1.0,0.5766666666666667,0.24444444444444444,1.0,0.9545454545454546,1.0,5,21
22311,1.0,0.7166666666666667,0.0,0.5,0.2545454545454545,0.25,1,88
22312,1.0,0.6133333333333333,1.0,1.0,0.45454545454545453,1.0,1,18
22313,1.0,0.51,0.0,0.1,0.8181818181818182,0.25,1,1
22314,1.0,0.77,1.0,0.5,0.5272727272727272,0.25,1,74
22315,1.0,0.71,0.24444444444444444,1.0,0.9545454545454546,1.0,5,21
22316,1.0,0.3333333333333333,1.0,0.5,0.05454545454545454,0.5,1,36
22317,1.0,0.5433333333333333,0.24444444444444444,0.1,0.6090909090909091,0.25,1,1
22318,1.0,0.82,1.0,0.5,0.4090909090909091,0.5,1,36
22319,1.0,0.81,0.0,0.5,0.22727272727272727,0.5,1,44
22320,1.0,0.75,0.24444444444444444,1.0,0.9636363636363636,0.5,7,43
22321,1.0,0.6766666666666666,0.24444444444444444,0.1,0.38181818181818183,0.25,43,63
22322,1.0,0.81,0.24444444444444444,0.1,0.19090909090909092,1.0,26,1
22323,1.0,0.5833333333333334,0.0,1.0,0.9363636363636364,0.25,3,91
22324,1.0,0.5866666666666667,0.24444444444444444,0.1,0.9363636363636364,0.25,1,1
22325,1.0,0.8433333333333334,0.24444444444444444,0.5,0.2909090909090909,1.0,1,20
22326,1.0,0.7333333333333333,1.0,0.5,0.5636363636363636,0.25,1,74
22327,1.0,0.45666666666666667,0.24444444444444444,1.0,0.9,0.25,1,87
22328,1.0,0.47,0.24444444444444444,0.1,0.5909090909090909,0.5,109,8
22329,1.0,0.47,0.0,0.1,0.11818181818181818,0.25,3,91
22330,1.0,0.7,0.24444444444444444,1.0,0.06363636363636363,0.5,1,42
22331,1.0,0.33666666666666667,0.0,1.0,0.5272727272727272,0.5,1,44
22332,1.0,0.39666666666666667,0.24444444444444444,0.1,0.5818181818181818,0.5,158,3
22333,1.0,0.44,1.0,0.1,0.7909090909090909,0.5,1,1
22334,1.0,0.6966666666666667,1.0,0.5,0.36363636363636365,0.5,1,36
22335,1.0,0.8,1.0,0.1,0.9181818181818182,0.25,1,1
22336,1.0,0.6766666666666666,1.0,0.5,0.7090909090909091,0.5,1,36
22337,1.0,0.88,0.24444444444444444,1.0,0.7,0.25,1,84
22338,1.0,0.97,1.0,1.0,0.36363636363636365,0.25,1,74
22339,1.0,0.8333333333333334,0.24444444444444444,0.1,0.7090909090909091,0.25,1,1
22340,1.0,0.98,0.24444444444444444,0.5,0.6454545454545455,0.5,1,42
22341,1.0,0.92,1.0,0.5,1.0,0.25,1,1
22342,1.0,0.8,1.0,0.1,0.9454545454545454,0.25,1,1
22343,1.0,0.5166666666666667,1.0,0.1,0.23636363636363636,0.25,143,24
22344,1.0,0.5066666666666667,0.24444444444444444,0.5,0.6272727272727273,1.0,1,20
22345,1.0,0.5266666666666666,1.0,0.1,0.16363636363636364,1.0,45,2
22346,1.0,0.6733333333333333,0.0,0.1,0.14545454545454545,0.5,76,2
22347,1.0,0.8266666666666667,0.24444444444444444,0.5,0.9545454545454546,1.0,1,1
22348,1.0,0.7633333333333333,0.0,0.1,0.4909090909090909,0.25,1,1
22349,1.0,0.7266666666666667,1.0,0.5,0.7636363636363637,0.25,1,75
22350,1.0,0.61,0.24444444444444444,0.1,0.4727272727272727,0.25,161,9
22351,1.0,0.92,0.24444444444444444,0.5,0.5,0.5,1,42
22352,1.0,0.9033333333333333,1.0,1.0,0.7909090909090909,0.25,1,75
22353,1.0,0.35333333333333333,1.0,1.0,0.16363636363636364,1.0,1,18
22354,1.0,0.9766666666666667,1.0,0.1,0.32727272727272727,0.5,1,1
22355,1.0,0.49666666666666665,0.24444444444444444,1.0,0.11818181818181818,0.5,1,42
22356,1.0,0.6133333333333333,0.24444444444444444,0.1,0.00909090909090909,0.25,99,39
22357,1.0,0.59,0.24444444444444444,0.5,0.08181818181818182,0.5,1,42
22358,1.0,0.9,0.0,0.1,0.34545454545454546,1.0,1,1
22359,1.0,0.6133333333333333,0.0,0.1,0.8818181818181818,1.0,1,1
22360,1.0,0.7866666666666666,0.24444444444444444,1.0,0.9090909090909091,0.25,1,87
22361,1.0,0.6166666666666667,1.0,0.5,0.2727272727272727,1.0,1,18
22362,1.0,0.6766666666666666,0.24444444444444444,1.0,0.4,0.25,1,84
22363,1.0,0.43666666666666665,0.24444444444444444,0.1,0.13636363636363635,0.25,138,47
22364,1.0,0.6,0.24444444444444444,0.5,0.19090909090909092,0.25,1,84
22365,1.0,0.98,0.0,1.0,0.8272727272727273,0.5,1,44
22366,1.0,0.5333333333333333,1.0,0.5,0.2909090909090909,1.0,1,18
22367,1.0,0.3933333333333333,0.24444444444444444,0.5,0.4727272727272727,0.5,1,42
22368,1.0,0.5133333333333333,0.24444444444444444,1.0,0.9181818181818182,0.25,2,87
22369,1.0,0.93,1.0,0.1,0.7,0.25,1,1
22370,1.0,0.9366666666666666,1.0,0.1,0.6636363636363637,1.0,1,1
22371,1.0,0.5733333333333334,1.0,1.0,0.8,1.0,1,18
22372,1.0,0.48333333333333334,0.0,0.1,0.6545454545454545,0.5,1,1
22373,1.0,0.46,0.0,0.5,0.4727272727272727,0.25,1,88
22374,1.0,0.68,0.0,0.5,0.33636363636363636,0.5,1,44
22375,1.0,0.46,0.24444444444444444,0.1,0.509090909090909,0.5,128,3
22376,1.0,0.5066666666666667,1.0,1.0,0.7454545454545455,0.25,1,75
22377,1.0,0.5066666666666667,0.24444444444444444,0.5,0.06363636363636363,0.25,1,84
22378,1.0,0.57,1.0,0.1,0.8454545454545455,0.5,1,1
22379,1.0,0.9866666666666667,0.0,0.5,0.9727272727272728,0.5,1,1
22380,1.0,0.7633333333333333,0.24444444444444444,1.0,0.8454545454545455,0.25,1,86
22381,1.0,0.49333333333333335,1.0,1.0,0.4090909090909091,0.25,1,74
22382,1.0,0.8433333333333334,1.0,0.5,0.990909090909091,0.5,1,1
22383,1.0,0.9,1.0,0.5,0.0,0.5,1,36
22384,1.0,0.81,0.0,0.1,0.7636363636363637,1.0,1,1
22385,1.0,0.73,0.0,0.5,0.4636363636363636,0.5,1,44
22386,1.0,0.82,0.0,1.0,0.5181818181818182,0.25,1,88
22387,1.0,0.7533333333333333,0.0,0.1,0.4818181818181818,0.25,1,1
22388,1.0,0.7,0.0,1.0,0.6090909090909091,0.25,1,88
22389,1.0,0.5333333333333333,0.0,0.1,0.2818181818181818,0.5,100,6
22390,1.0,0.8933333333333333,0.24444444444444444,0.5,0.7818181818181819,0.25,1,85
22391,1.0,0.9333333333333333,0.0,0.1,0.2909090909090909,0.5,1,1
22392,1.0,0.49,0.24444444444444444,0.5,0.8909090909090909,0.25,1,87
22393,1.0,0.9833333333333333,0.24444444444444444,1.0,0.7090909090909091,0.25,1,84
22394,1.0,0.7266666666666667,0.24444444444444444,1.0,0.8909090909090909,1.0,1,21
22395,1.0,0.42333333333333334,0.0,1.0,0.1,0.5,1,44
22396,1.0,0.5433333333333333,0.0,1.0,0.2545454545454545,0.25,1,88
22397,1.0,0.6133333333333333,0.0,0.5,0.18181818181818182,1.0,1,21
22398,1.0,0.48333333333333334,1.0,1.0,0.2818181818181818,0.5,1,36
22399,1.0,0.54,0.0,1.0,0.4727272727272727,0.25,1,88
22400,1.0,0.8966666666666666,0.0,1.0,0.24545454545454545,0.25,1,88
22401,1.0,0.9766666666666667,0.24444444444444444,0.5,0.8272727272727273,0.5,1,42
22402,1.0,0.41333333333333333,0.24444444444444444,0.1,0.4090909090909091,0.25,131,52
22403,1.0,0.6,0.0,1.0,0.5181818181818182,0.5,1,44
22404,1.0,0.4633333333333333,1.0,1.0,0.9636363636363636,1.0,2,19
22405,1.0,0.35,0.24444444444444444,1.0,0.4,0.5,1,42
22406,1.0,0.7866666666666666,0.0,0.1,0.5181818181818182,0.25,1,1
22407,1.0,0.47,1.0,0.5,0.2909090909090909,0.25,1,74
22408,1.0,0.42,0.0,0.1,0.03636363636363636,0.5,138,7
22409,1.0,0.3433333333333333,1.0,0.5,0.8090909090909091,0.25,1,75
22410,1.0,0.67,1.0,0.5,0.9090909090909091,0.5,1,38
22411,1.0,0.48,1.0,1.0,0.2636363636363636,0.5,1,36
22412,1.0,0.42,1.0,1.0,0.13636363636363635,1.0,1,18
22413,1.0,0.63,1.0,0.5,0.0,1.0,1,18
22414,1.0,0.36,0.24444444444444444,1.0,0.5727272727272728,0.5,1,42
22415,1.0,0.4633333333333333,1.0,0.5,0.6181818181818182,0.5,1,36
22416,1.0,0.66,0.0,0.5,0.8636363636363636,1.0,1,22
22417,1.0,0.76,1.0,0.1,0.7727272727272727,1.0,1,1
22418,1.0,0.5333333333333333,0.0,0.1,0.6090909090909091,0.5,1,1
22419,1.0,0.3466666666666667,0.24444444444444444,0.5,0.8545454545454545,0.5,1,43
22420,1.0,0.6033333333333334,0.24444444444444444,0.1,0.16363636363636364,0.5,56,17
22421,1.0,0.68,0.24444444444444444,1.0,0.03636363636363636,0.5,1,42
22422,1.0,0.6366666666666667,0.24444444444444444,0.1,0.8090909090909091,1.0,1,1
22423,1.0,0.8966666666666666,0.0,1.0,0.5818181818181818,0.5,1,44
22424,1.0,0.9366666666666666,0.24444444444444444,0.1,0.4818181818181818,0.5,1,1
22425,1.0,0.7166666666666667,0.0,0.1,0.4727272727272727,0.25,1,1
22426,1.0,0.5533333333333333,0.0,0.5,0.43636363636363634,0.25,1,88
22427,1.0,0.6733333333333333,0.0,0.5,0.08181818181818182,0.5,1,44
22428,1.0,0.9666666666666667,1.0,0.1,0.9545454545454546,0.25,1,1
22429,1.0,0.9466666666666667,0.24444444444444444,1.0,0.14545454545454545,1.0,1,20
22430,1.0,0.4066666666666667,0.24444444444444444,1.0,0.4909090909090909,0.5,1,42
22431,1.0,0.9133333333333333,0.24444444444444444,0.5,0.08181818181818182,0.25,1,84
22432,1.0,0.36,0.24444444444444444,0.5,0.36363636363636365,0.5,1,42
22433,1.0,0.9533333333333334,0.24444444444444444,0.1,0.7909090909090909,1.0,1,1
22434,1.0,0.7133333333333334,1.0,0.5,0.36363636363636365,0.25,1,74
22435,1.0,0.49,1.0,0.5,0.18181818181818182,0.25,1,74
22436,1.0,0.54,0.0,0.5,0.44545454545454544,0.25,1,88
22437,1.0,0.5833333333333334,0.0,0.5,0.2545454545454545,1.0,1,21
